"","frtn","rf"
"2008-06-25",-0.02716031,6.984127e-05
"2008-06-26",-0.005458941,6.666667e-05
"2008-06-27",0.003528582,6.468254e-05
"2008-06-30",0.003125488,6.765873e-05
"2008-07-01",-0.01713663,7.242063e-05
"2008-07-02",0.001030274,7.103175e-05
"2008-07-03",-0.01021297,7.18254e-05
"2008-07-07",0.01775716,7.043651e-05
"2008-07-08",-0.01925495,7.222222e-05
"2008-07-09",0.004086866,7.103175e-05
"2008-07-10",-0.01165204,6.468254e-05
"2008-07-11",-0.009043928,6.230159e-05
"2008-07-14",-0.01409713,5.654762e-05
"2008-07-15",0.02454748,5.456349e-05
"2008-07-16",0.01000323,5.337302e-05
"2008-07-17",0.006230032,5.515873e-05
"2008-07-18",0.0005556437,5.634921e-05
"2008-07-21",0.0113447,5.47619e-05
"2008-07-22",0.005412614,5.952381e-05
"2008-07-23",-0.02075369,6.130952e-05
"2008-07-24",-0.0002390248,6.388889e-05
"2008-07-25",-0.01466369,6.706349e-05
"2008-07-28",0.02135231,6.607143e-05
"2008-07-29",0.01781755,6.666667e-05
"2008-07-30",-0.01322648,6.626984e-05
"2008-07-31",-0.005282662,6.488095e-05
"2008-08-01",-0.009273938,6.468254e-05
"2008-08-04",0.02696216,6.587302e-05
"2008-08-05",0.004440636,6.785714e-05
"2008-08-06",-0.0148918,6.349206e-05
"2008-08-07",0.01858121,6.468254e-05
"2008-08-08",0.01035789,6.607143e-05
"2008-08-11",-0.01040471,7.02381e-05
"2008-08-12",-0.006030151,7.242063e-05
"2008-08-13",0.007544528,7.202381e-05
"2008-08-14",0.004863363,7.261905e-05
"2008-08-15",-0.01367443,7.142857e-05
"2008-08-18",-0.01090428,6.904762e-05
"2008-08-19",0.004646035,7.003968e-05
"2008-08-20",0.001724408,6.626984e-05
"2008-08-21",0.01447574,6.686508e-05
"2008-08-22",-0.02028538,6.607143e-05
"2008-08-25",0.002912927,6.527778e-05
"2008-08-26",0.009733888,6.646825e-05
"2008-08-27",0.01212781,6.507937e-05
"2008-08-28",-0.01075351,6.746032e-05
"2008-08-29",-0.006211662,6.706349e-05
"2008-09-02",-0.0008594422,6.547619e-05
"2008-09-03",-0.03010635,6.607143e-05
"2008-09-04",0.003144401,6.547619e-05
"2008-09-05",0.02065584,6.507937e-05
"2008-09-08",-0.02968738,6.626984e-05
"2008-09-09",0.004057783,6.507937e-05
"2008-09-10",0.01446815,6.428571e-05
"2008-09-11",0.004621146,6.269841e-05
"2008-09-12",-0.03612555,5.793651e-05
"2008-09-15",0.01673745,3.214286e-05
"2008-09-16",-0.03616068,3.412698e-05
"2008-09-17",0.02967155,7.936508e-07
"2008-09-18",0.03709336,2.777778e-06
"2008-09-19",-0.02263938,3.650794e-05
"2008-09-22",-0.02275163,3.472222e-05
"2008-09-23",0.003205399,3.174603e-05
"2008-09-24",0.01563945,1.746032e-05
"2008-09-25",0.0004967299,2.81746e-05
"2008-09-26",-0.03630461,3.293651e-05
"2008-09-29",0.03722012,1.785714e-05
"2008-09-30",0.0006035004,3.571429e-05
"2008-10-01",-0.03627434,3.174603e-05
"2008-10-02",-0.01350022,2.34127e-05
"2008-10-03",-0.03639163,1.865079e-05
"2008-10-06",-0.03642459,1.626984e-05
"2008-10-07",-0.02519244,3.115079e-05
"2008-10-08",-0.03651362,2.539683e-05
"2008-10-09",-0.02425579,2.301587e-05
"2008-10-10",0.03770492,8.333333e-06
"2008-10-13",-0.0148002,8.333333e-06
"2008-10-14",-0.03698346,9.325397e-06
"2008-10-15",0.03787138,7.936508e-06
"2008-10-16",-0.005972059,1.72619e-05
"2008-10-17",0.03792624,3.095238e-05
"2008-10-20",-0.02985528,4.047619e-05
"2008-10-21",-0.03711405,4.345238e-05
"2008-10-22",0.01158429,4.007937e-05
"2008-10-23",-0.03715504,3.611111e-05
"2008-10-24",-0.03550092,3.253968e-05
"2008-10-27",0.03823501,2.896825e-05
"2008-10-28",-0.00725256,2.97619e-05
"2008-10-29",0.0345939,2.242063e-05
"2008-10-30",0.005503634,1.488095e-05
"2008-10-31",0.002891666,1.72619e-05
"2008-11-03",0.03398208,1.666667e-05
"2008-11-04",-0.03741932,1.845238e-05
"2008-11-05",-0.03746794,1.507937e-05
"2008-11-06",0.03301783,1.25e-05
"2008-11-07",-0.01310462,1.150794e-05
"2008-11-10",-0.03087553,7.936508e-06
"2008-11-11",-0.03752849,7.738095e-06
"2008-11-12",0.03844357,5.555556e-06
"2008-11-13",-0.03761867,7.539683e-06
"2008-11-14",-0.01327638,5.15873e-06
"2008-11-17",0.01883702,3.571429e-06
"2008-11-18",-0.03768765,4.365079e-06
"2008-11-19",-0.03777316,2.579365e-06
"2008-11-20",0.03865596,1.984127e-07
"2008-11-21",0.03872867,3.968254e-07
"2008-11-24",0.00740915,3.968254e-07
"2008-11-25",0.03864114,3.968254e-06
"2008-11-26",0.01258851,1.190476e-06
"2008-11-28",-0.03800937,7.936508e-07
"2008-12-01",0.03848496,3.968254e-07
"2008-12-02",0.02404128,1.984127e-06
"2008-12-03",-0.0231333,5.952381e-07
"2008-12-04",0.03083236,1.984127e-07
"2008-12-05",0.03491414,3.968254e-07
"2008-12-08",-0.01648352,1.984127e-07
"2008-12-09",0.006815643,3.968254e-07
"2008-12-10",-0.02408168,1.984127e-07
"2008-12-11",0.01193996,3.968254e-07
"2008-12-12",-0.01393415,3.968254e-07
"2008-12-15",0.03897131,1.984127e-07
"2008-12-16",-0.009686548,9.920635e-07
"2008-12-17",-0.01868337,1.984127e-07
"2008-12-18",-0.004301634,1.984127e-07
"2008-12-19",-0.01281324,1.984127e-07
"2008-12-22",-0.0103377,1.984127e-07
"2008-12-23",0.005803157,1.984127e-07
"2008-12-24",0.005769675,1.984127e-07
"2008-12-26",-0.002868288,1.984127e-07
"2008-12-29",0.02370268,3.968254e-07
"2008-12-30",0.01427447,3.571429e-06
"2008-12-31",0.03014184,4.563492e-06
"2009-01-02",-0.001183305,3.373016e-06
"2009-01-05",0.006677437,3.373016e-06
"2009-01-06",-0.02995614,5.15873e-06
"2009-01-07",0.00410279,3.968254e-06
"2009-01-08",-0.02144065,3.174603e-06
"2009-01-09",-0.02402065,2.579365e-06
"2009-01-12",0.001840138,2.579365e-06
"2009-01-13",-0.03145448,4.166667e-06
"2009-01-14",0.0003555766,4.365079e-06
"2009-01-15",0.007819905,3.968254e-06
"2009-01-16",-0.03820567,4.563492e-06
"2009-01-20",0.03908254,3.968254e-06
"2009-01-21",-0.01546698,4.365079e-06
"2009-01-22",0.004350453,3.968254e-06
"2009-01-23",0.006858381,3.571429e-06
"2009-01-26",0.01015774,3.968254e-06
"2009-01-27",0.03383414,5.15873e-06
"2009-01-28",-0.032498,7.142857e-06
"2009-01-29",-0.02034299,8.730159e-06
"2009-01-30",-0.00301823,8.730159e-06
"2009-02-02",0.01404698,9.722222e-06
"2009-02-03",-0.004896107,1.230159e-05
"2009-02-04",0.0148806,1.150794e-05
"2009-02-05",0.0284971,1.071429e-05
"2009-02-06",0.001379627,1.071429e-05
"2009-02-09",-0.03830191,1.09127e-05
"2009-02-10",0.005895801,1.210317e-05
"2009-02-11",0.0007177033,1.190476e-05
"2009-02-12",-0.01075783,1.130952e-05
"2009-02-13",-0.03832894,1.150794e-05
"2009-02-17",-0.002398384,1.130952e-05
"2009-02-18",-0.01074276,1.190476e-05
"2009-02-19",-0.009733823,1.190476e-05
"2009-02-20",-0.03577887,1.051587e-05
"2009-02-23",0.03791025,1.071429e-05
"2009-02-24",-0.007847186,1.170635e-05
"2009-02-25",-0.01628681,1.170635e-05
"2009-02-26",-0.02234859,1.051587e-05
"2009-02-27",-0.03840926,9.920635e-06
"2009-03-02",-0.007507082,9.126984e-06
"2009-03-03",0.0236906,1.051587e-05
"2009-03-04",-0.03844004,9.920635e-06
"2009-03-05",0.001744186,7.936508e-06
"2009-03-06",-0.01175276,7.34127e-06
"2009-03-09",0.03931797,7.936508e-06
"2009-03-10",0.006512401,9.325397e-06
"2009-03-11",0.03934061,8.730159e-06
"2009-03-12",0.00781457,7.936508e-06
"2009-03-13",-0.003022736,7.539683e-06
"2009-03-16",0.03058265,8.730159e-06
"2009-03-17",0.02238424,8.928571e-06
"2009-03-18",-0.01238584,8.134921e-06
"2009-03-19",-0.02129397,7.539683e-06
"2009-03-20",0.03944016,7.936508e-06
"2009-03-23",-0.01970324,7.539683e-06
"2009-03-24",0.01054591,8.134921e-06
"2009-03-25",0.0203806,7.34127e-06
"2009-03-26",-0.01804837,5.555556e-06
"2009-03-27",-0.03455459,4.960317e-06
"2009-03-30",0.009265135,4.761905e-06
"2009-03-31",0.0193662,7.936508e-06
"2009-04-01",0.0292376,8.333333e-06
"2009-04-02",0.00994846,7.539683e-06
"2009-04-03",-0.007832898,7.936508e-06
"2009-04-06",-0.02332536,7.34127e-06
"2009-04-07",0.01077771,7.539683e-06
"2009-04-08",0.03951228,7.142857e-06
"2009-04-09",0.0002330731,6.944444e-06
"2009-04-13",-0.01724339,6.746032e-06
"2009-04-14",0.01066983,6.547619e-06
"2009-04-15",0.01466276,5.555556e-06
"2009-04-16",0.006705202,4.960317e-06
"2009-04-17",-0.03868314,5.15873e-06
"2009-04-20",0.01953734,4.761905e-06
"2009-04-21",-0.006113332,5.555556e-06
"2009-04-22",0.009817838,5.357143e-06
"2009-04-23",0.01511069,3.769841e-06
"2009-04-24",-0.009462266,3.769841e-06
"2009-04-27",-0.003145387,3.571429e-06
"2009-04-28",0.02126914,4.761905e-06
"2009-04-29",0.0003432888,3.769841e-06
"2009-04-30",0.005376344,4.960317e-06
"2009-05-01",0.0340198,5.753968e-06
"2009-05-04",-0.003411092,6.944444e-06
"2009-05-05",0.0173457,6.944444e-06
"2009-05-06",-0.01390261,7.142857e-06
"2009-05-07",0.0233326,7.142857e-06
"2009-05-08",-0.0187137,6.547619e-06
"2009-05-11",-0.002959228,6.150794e-06
"2009-05-12",-0.02517313,7.142857e-06
"2009-05-13",0.00857014,6.746032e-06
"2009-05-14",-0.008161896,6.150794e-06
"2009-05-15",0.02840717,6.150794e-06
"2009-05-18",-0.001205744,6.349206e-06
"2009-05-19",-0.006694469,6.944444e-06
"2009-05-20",-0.01436305,6.746032e-06
"2009-05-21",-0.002129806,6.944444e-06
"2009-05-22",0.02561222,6.944444e-06
"2009-05-26",-0.01785323,6.547619e-06
"2009-05-27",0.01394,6.349206e-06
"2009-05-28",0.01770788,5.357143e-06
"2009-05-29",0.02420836,5.15873e-06
"2009-06-01",0.000844149,3.373016e-06
"2009-06-02",-0.01265155,5.15873e-06
"2009-06-03",0.00939669,5.15873e-06
"2009-06-04",0.0002115731,5.357143e-06
"2009-06-05",-0.004124802,7.142857e-06
"2009-06-08",0.005097706,6.746032e-06
"2009-06-09",-0.002535926,6.944444e-06
"2009-06-10",0.004449153,6.944444e-06
"2009-06-11",0.002742038,6.746032e-06
"2009-06-12",-0.02292806,6.547619e-06
"2009-06-15",-0.01356297,6.150794e-06
"2009-06-16",-0.0009821039,6.547619e-06
"2009-06-17",0.007307482,6.547619e-06
"2009-06-18",0.003696797,6.746032e-06
"2009-06-19",-0.02998696,6.746032e-06
"2009-06-22",0.0007840502,7.34127e-06
"2009-06-23",0.008595411,7.738095e-06
"2009-06-24",0.02177146,7.142857e-06
"2009-06-25",-0.002606429,6.547619e-06
"2009-06-26",0.009364111,6.944444e-06
"2009-06-29",-0.008090615,6.349206e-06
"2009-06-30",0.004132681,7.142857e-06
"2009-07-01",-0.0272934,6.547619e-06
"2009-07-02",-0.0001113461,6.150794e-06
"2009-07-06",-0.01937639,6.150794e-06
"2009-07-07",-0.0006813537,7.142857e-06
"2009-07-08",0.001931818,6.944444e-06
"2009-07-09",-0.002381763,6.944444e-06
"2009-07-10",0.02435198,6.547619e-06
"2009-07-13",0.005638055,6.746032e-06
"2009-07-14",0.02924622,6.944444e-06
"2009-07-15",0.009543213,6.944444e-06
"2009-07-16",-0.000212427,6.547619e-06
"2009-07-17",0.01063423,6.547619e-06
"2009-07-20",0.004614689,6.349206e-06
"2009-07-21",-0.0002092707,7.142857e-06
"2009-07-22",0.02209314,7.142857e-06
"2009-07-23",0.004085561,7.142857e-06
"2009-07-24",0.002957373,7.142857e-06
"2009-07-27",-0.004677173,7.142857e-06
"2009-07-28",-0.0024313,7.34127e-06
"2009-07-29",0.01042477,6.944444e-06
"2009-07-30",0.001418871,6.944444e-06
"2009-07-31",0.01649631,6.944444e-06
"2009-08-03",0.00258861,6.944444e-06
"2009-08-04",-0.002879841,6.944444e-06
"2009-08-05",-0.005178767,6.944444e-06
"2009-08-06",0.01313445,6.746032e-06
"2009-08-07",-0.00209482,6.746032e-06
"2009-08-10",-0.01247648,6.349206e-06
"2009-08-11",0.01072897,7.142857e-06
"2009-08-12",0.007638889,6.746032e-06
"2009-08-13",-0.007679433,6.547619e-06
"2009-08-14",-0.02460562,6.746032e-06
"2009-08-17",0.007934086,6.746032e-06
"2009-08-18",0.008779897,6.944444e-06
"2009-08-19",0.01030412,6.547619e-06
"2009-08-20",0.0196059,6.349206e-06
"2009-08-21",-9.711572e-05,6.349206e-06
"2009-08-24",0.001942502,6.150794e-06
"2009-08-25",9.693685e-05,6.150794e-06
"2009-08-26",0.00222933,5.753968e-06
"2009-08-27",-0.0001934236,5.555556e-06
"2009-08-28",-0.008899207,5.15873e-06
"2009-08-31",-0.02205739,5.15873e-06
"2009-09-01",-0.003792415,5.15873e-06
"2009-09-02",0.008314967,5.15873e-06
"2009-09-03",0.01400894,4.960317e-06
"2009-09-04",0.008622379,4.960317e-06
"2009-09-08",0.007674373,4.960317e-06
"2009-09-09",0.01021884,5.357143e-06
"2009-09-10",-0.0001908579,5.357143e-06
"2009-09-11",0.004867806,5.357143e-06
"2009-09-14",0.004179331,5.15873e-06
"2009-09-15",0.01513432,4.960317e-06
"2009-09-16",-0.001490869,3.769841e-06
"2009-09-17",0.0006375878,3.769841e-06
"2009-09-18",-0.002529985,3.174603e-06
"2009-09-21",0.005824331,3.571429e-06
"2009-09-22",-0.008312319,3.769841e-06
"2009-09-23",-0.01101902,3.769841e-06
"2009-09-24",-0.005332825,3.571429e-06
"2009-09-25",0.0179033,3.571429e-06
"2009-09-28",-0.003009782,3.571429e-06
"2009-09-29",-0.003867924,4.761905e-06
"2009-09-30",-0.02452884,4.563492e-06
"2009-10-01",-0.004951456,3.769841e-06
"2009-10-02",0.01492829,3.571429e-06
"2009-10-05",0.01432417,3.571429e-06
"2009-10-06",0.002748555,2.777778e-06
"2009-10-07",0.007655955,2.380952e-06
"2009-10-08",0.006096989,2.380952e-06
"2009-10-09",0.003915719,2.579365e-06
"2009-10-12",-0.002043091,2.380952e-06
"2009-10-13",0.01721571,2.380952e-06
"2009-10-14",0.003659318,2.579365e-06
"2009-10-15",-0.00747425,2.18254e-06
"2009-10-16",0.008265222,2.380952e-06
"2009-10-19",-0.005273704,2.380952e-06
"2009-10-20",-0.008982612,2.97619e-06
"2009-10-21",0.01016354,2.579365e-06
"2009-10-22",-0.01143328,1.984127e-06
"2009-10-23",-0.01082531,1.984127e-06
"2009-10-26",-0.004583294,1.984127e-06
"2009-10-27",-0.01888743,2.777778e-06
"2009-10-28",0.02145388,2.380952e-06
"2009-10-29",-0.02897328,1.984127e-06
"2009-10-30",0.007338741,1.785714e-06
"2009-11-02",0.003163344,1.587302e-06
"2009-11-03",0.002580029,1.984127e-06
"2009-11-04",0.01839592,1.785714e-06
"2009-11-05",0.002619558,1.388889e-06
"2009-11-06",0.02277607,1.785714e-06
"2009-11-09",0.0001825317,1.785714e-06
"2009-11-10",0.005109955,2.380952e-06
"2009-11-11",-0.01016795,2.380952e-06
"2009-11-12",0.005411355,2.18254e-06
"2009-11-13",0.01450465,2.18254e-06
"2009-11-16",0.001159968,2.18254e-06
"2009-11-17",-0.0006197289,2.18254e-06
"2009-11-18",-0.01303137,1.190476e-06
"2009-11-19",-0.003551266,1.984127e-07
"2009-11-20",0.01270218,3.968254e-07
"2009-11-23",0.001534019,7.936508e-07
"2009-11-24",0.00351383,1.587302e-06
"2009-11-25",-0.01625067,1.587302e-06
"2009-11-27",0.003376837,9.920635e-07
"2009-11-30",0.01237038,1.984127e-06
"2009-12-01",-0.0004492362,1.984127e-06
"2009-12-02",-0.007820225,1.587302e-06
"2009-12-03",0.005707556,1.587302e-06
"2009-12-04",-0.001531394,1.587302e-06
"2009-12-07",-0.01109708,5.952381e-07
"2009-12-08",0.003749658,9.920635e-07
"2009-12-09",0.005626199,9.920635e-07
"2009-12-10",0.004248012,9.920635e-07
"2009-12-11",0.006840068,7.936508e-07
"2009-12-14",-0.004648252,7.936508e-07
"2009-12-15",0.001526718,1.587302e-06
"2009-12-16",-0.01201578,1.388889e-06
"2009-12-17",0.005657451,1.587302e-06
"2009-12-18",0.01016242,1.587302e-06
"2009-12-21",0.003592922,1.785714e-06
"2009-12-22",0.001969033,2.777778e-06
"2009-12-23",0.004734256,2.18254e-06
"2009-12-24",0.002133713,1.587302e-06
"2009-12-28",-0.001401703,2.18254e-06
"2009-12-29",-0.0003731277,3.769841e-06
"2009-12-30",-0.009598294,1.587302e-06
"2009-12-31",0.0169598,1.984127e-06
"2010-01-04",0.002647137,2.18254e-06
"2010-01-05",0.0007040394,2.380952e-06
"2010-01-06",0.004221265,1.785714e-06
"2010-01-07",0.003327787,1.785714e-06
"2010-01-08",0.001396526,1.587302e-06
"2010-01-11",-0.009326244,9.920635e-07
"2010-01-12",0.008446243,1.587302e-06
"2010-01-13",0.002704589,1.984127e-06
"2010-01-14",-0.01122422,1.785714e-06
"2010-01-15",0.0124956,2.18254e-06
"2010-01-19",-0.01016861,1.984127e-06
"2010-01-20",-0.01922908,1.984127e-06
"2010-01-21",-0.02229185,1.587302e-06
"2010-01-22",0.005127736,1.785714e-06
"2010-01-25",-0.00419058,1.785714e-06
"2010-01-26",0.004757113,2.579365e-06
"2010-01-27",-0.01147228,2.777778e-06
"2010-01-28",-0.01086856,2.777778e-06
"2010-01-29",0.0155508,2.777778e-06
"2010-02-01",0.01210343,3.373016e-06
"2010-02-02",-0.004982787,3.571429e-06
"2010-02-03",-0.03086588,3.571429e-06
"2010-02-04",0.002066892,3.373016e-06
"2010-02-05",-0.007219201,3.373016e-06
"2010-02-08",0.0125602,3.571429e-06
"2010-02-09",-0.00195859,3.968254e-06
"2010-02-10",0.01046631,3.968254e-06
"2010-02-11",-0.0008323315,3.769841e-06
"2010-02-12",0.01573491,3.571429e-06
"2010-02-16",0.004738473,3.373016e-06
"2010-02-17",0.005895157,3.571429e-06
"2010-02-18",0.002073754,3.373016e-06
"2010-02-19",0.0001799532,3.769841e-06
"2010-02-22",-0.01214466,3.373016e-06
"2010-02-23",0.009197705,4.563492e-06
"2010-02-24",-0.001353546,4.365079e-06
"2010-02-25",0.0006325111,4.563492e-06
"2010-02-26",0.01038468,4.563492e-06
"2010-03-01",0.002770578,4.761905e-06
"2010-03-02",0.0008912655,4.960317e-06
"2010-03-03",0.003036509,5.357143e-06
"2010-03-04",0.01428432,5.357143e-06
"2010-03-05",0.0001750548,5.753968e-06
"2010-03-08",0.001662729,5.753968e-06
"2010-03-09",0.004455705,5.952381e-06
"2010-03-10",0.004175002,5.753968e-06
"2010-03-11",8.661757e-05,5.753968e-06
"2010-03-12",0.0002598302,5.555556e-06
"2010-03-15",0.007966058,5.753968e-06
"2010-03-16",0.005927326,6.150794e-06
"2010-03-17",-0.0005337319,5.952381e-06
"2010-03-18",-0.005040431,5.753968e-06
"2010-03-19",0.005367768,5.753968e-06
"2010-03-22",0.0070116,5.555556e-06
"2010-03-23",-0.004854782,5.15873e-06
"2010-03-24",-0.001626155,5.357143e-06
"2010-03-25",-0.0005829404,5.15873e-06
"2010-03-26",0.006330308,5.15873e-06
"2010-03-29",0.0006818957,4.960317e-06
"2010-03-30",-0.003407155,5.952381e-06
"2010-03-31",0.006837607,5.952381e-06
"2010-04-01",0.008149406,5.952381e-06
"2010-04-05",0.002357696,6.349206e-06
"2010-04-06",-0.005712366,6.547619e-06
"2010-04-07",0.00348513,6.349206e-06
"2010-04-08",0.006546128,6.150794e-06
"2010-04-09",0.001589293,5.952381e-06
"2010-04-12",0.0007516286,5.357143e-06
"2010-04-13",0.01134941,5.952381e-06
"2010-04-14",0.0008251506,6.150794e-06
"2010-04-15",-0.01591228,5.952381e-06
"2010-04-16",0.003770107,5.952381e-06
"2010-04-19",0.008930807,5.952381e-06
"2010-04-20",-0.001819987,5.753968e-06
"2010-04-21",0.00298359,5.753968e-06
"2010-04-22",0.006548504,5.952381e-06
"2010-04-23",-0.003796819,6.150794e-06
"2010-04-26",-0.0236506,5.952381e-06
"2010-04-27",0.007596219,5.753968e-06
"2010-04-28",0.01237644,6.150794e-06
"2010-04-29",-0.01692075,6.349206e-06
"2010-04-30",0.01294056,6.150794e-06
"2010-05-03",-0.02351475,6.349206e-06
"2010-05-04",-0.005956433,6.150794e-06
"2010-05-05",-0.03319637,5.753968e-06
"2010-05-06",-0.0148926,3.968254e-06
"2010-05-07",0.03969039,4.761905e-06
"2010-05-10",-0.002840909,5.753968e-06
"2010-05-11",0.01398601,5.952381e-06
"2010-05-12",-0.01243082,5.952381e-06
"2010-05-13",-0.01810501,6.150794e-06
"2010-05-14",0.0005268241,5.753968e-06
"2010-05-17",-0.01360246,5.952381e-06
"2010-05-18",-0.00569395,6.547619e-06
"2010-05-19",-0.03775948,6.547619e-06
"2010-05-20",0.01464571,6.150794e-06
"2010-05-21",-0.01287632,5.952381e-06
"2010-05-24",0.001002692,5.952381e-06
"2010-05-25",-0.006010128,6.349206e-06
"2010-05-26",0.03349818,6.349206e-06
"2010-05-27",-0.01255869,6.349206e-06
"2010-05-28",-0.01681464,5.952381e-06
"2010-06-01",0.02603924,5.753968e-06
"2010-06-02",0.003444213,5.753968e-06
"2010-06-03",-0.03513684,5.15873e-06
"2010-06-04",-0.01245085,4.761905e-06
"2010-06-07",0.01071192,4.166667e-06
"2010-06-08",-0.005346089,4.365079e-06
"2010-06-09",0.02923149,3.769841e-06
"2010-06-10",0.004855703,3.373016e-06
"2010-06-11",-0.001559081,2.777778e-06
"2010-06-14",0.02274699,2.18254e-06
"2010-06-15",-0.0003571429,3.174603e-06
"2010-06-16",0.001607717,3.571429e-06
"2010-06-17",0.001075182,3.571429e-06
"2010-06-18",-0.002855123,3.769841e-06
"2010-06-21",-0.01651557,4.166667e-06
"2010-06-22",-0.003103039,4.960317e-06
"2010-06-23",-0.01657054,4.761905e-06
"2010-06-24",0.004165891,4.960317e-06
"2010-06-25",-0.003128839,4.960317e-06
"2010-06-28",-0.0308751,5.357143e-06
"2010-06-29",-0.009500048,6.349206e-06
"2010-06-30",-0.004456501,6.746032e-06
"2010-07-01",-0.005449591,6.547619e-06
"2010-07-02",0.006555773,6.349206e-06
"2010-07-06",0.03147176,6.349206e-06
"2010-07-07",0.009919186,6.150794e-06
"2010-07-08",0.007465472,5.753968e-06
"2010-07-09",0.0006483882,5.753968e-06
"2010-07-12",0.0150884,5.555556e-06
"2010-07-13",-8.207186e-05,5.753968e-06
"2010-07-14",0.0002644755,5.753968e-06
"2010-07-15",-0.02753465,5.753968e-06
"2010-07-16",0.005906619,5.753968e-06
"2010-07-19",0.01109143,5.753968e-06
"2010-07-20",-0.01299779,5.952381e-06
"2010-07-21",0.02233119,5.952381e-06
"2010-07-22",0.008669754,5.753968e-06
"2010-07-23",0.01041572,5.753968e-06
"2010-07-26",-8.963782e-05,5.753968e-06
"2010-07-27",-0.006454505,5.952381e-06
"2010-07-28",-0.004872327,5.753968e-06
"2010-07-29",-0.0001813401,5.753968e-06
"2010-07-30",0.02258094,5.555556e-06
"2010-08-02",-0.004788932,5.555556e-06
"2010-08-03",0.006683301,5.952381e-06
"2010-08-04",-0.001062229,5.753968e-06
"2010-08-05",-0.004058485,5.555556e-06
"2010-08-06",0.005338458,5.555556e-06
"2010-08-09",-0.005460564,5.555556e-06
"2010-08-10",-0.02736374,5.753968e-06
"2010-08-11",-0.006129918,5.753968e-06
"2010-08-12",-0.002945779,5.952381e-06
"2010-08-13",-0.0004616379,5.753968e-06
"2010-08-16",0.01228524,5.952381e-06
"2010-08-17",0.001824984,6.150794e-06
"2010-08-18",-0.01739685,5.952381e-06
"2010-08-19",-0.003244346,5.753968e-06
"2010-08-20",-0.00377941,5.753968e-06
"2010-08-23",-0.01487627,5.952381e-06
"2010-08-24",0.003885151,6.150794e-06
"2010-08-25",-0.006701907,5.952381e-06
"2010-08-26",0.01548988,5.753968e-06
"2010-08-27",-0.0144956,5.555556e-06
"2010-08-30",-9.495754e-06,5.15873e-06
"2010-08-31",0.02991169,5.357143e-06
"2010-09-01",0.009312189,5.15873e-06
"2010-09-02",0.01297159,4.960317e-06
"2010-09-03",-0.01127243,4.960317e-06
"2010-09-07",0.007022984,4.761905e-06
"2010-09-08",0.004619147,5.15873e-06
"2010-09-09",0.005066715,5.357143e-06
"2010-09-10",0.01110493,5.357143e-06
"2010-09-13",-0.0006210078,5.357143e-06
"2010-09-14",0.003817133,5.753968e-06
"2010-09-15",-0.0002652989,5.952381e-06
"2010-09-16",0.0003735059,5.952381e-06
"2010-09-17",0.01529025,5.753968e-06
"2010-09-20",-0.002013834,5.952381e-06
"2010-09-21",-0.004913143,6.150794e-06
"2010-09-22",-0.008129078,6.150794e-06
"2010-09-23",0.02064037,5.952381e-06
"2010-09-24",-0.004790106,5.555556e-06
"2010-09-27",0.003500481,5.15873e-06
"2010-09-28",-0.001744135,5.952381e-06
"2010-09-29",-0.002970211,6.150794e-06
"2010-09-30",0.00420573,6.150794e-06
"2010-10-01",-0.007503708,5.952381e-06
"2010-10-04",0.02013187,5.753968e-06
"2010-10-05",-8.617718e-05,4.563492e-06
"2010-10-06",-0.001206585,4.563492e-06
"2010-10-07",0.005587195,4.563492e-06
"2010-10-08",0.0009653545,4.563492e-06
"2010-10-11",0.003086155,4.563492e-06
"2010-10-12",0.007777113,4.563492e-06
"2010-10-13",-0.00390095,5.15873e-06
"2010-10-14",0.002043249,5.357143e-06
"2010-10-15",0.004927783,5.357143e-06
"2010-10-18",-0.0131045,5.357143e-06
"2010-10-19",0.009766127,5.357143e-06
"2010-10-20",0.00220582,5.357143e-06
"2010-10-21",0.001836959,4.761905e-06
"2010-10-22",0.002982754,4.761905e-06
"2010-10-25",0.000168492,4.563492e-06
"2010-10-26",-0.002863881,5.15873e-06
"2010-10-27",0.0001689475,5.15873e-06
"2010-10-28",0.000760135,4.960317e-06
"2010-10-29",0.0003375812,4.365079e-06
"2010-11-01",0.007972665,4.166667e-06
"2010-11-02",0.003975727,4.960317e-06
"2010-11-03",0.01925802,4.761905e-06
"2010-11-04",0.00380337,4.563492e-06
"2010-11-05",-0.00191485,4.761905e-06
"2010-11-08",-0.00718426,4.365079e-06
"2010-11-09",0.004029274,4.960317e-06
"2010-11-10",-0.003808354,4.960317e-06
"2010-11-11",-0.01181403,4.960317e-06
"2010-11-12",-0.001397694,4.960317e-06
"2010-11-15",-0.01557944,5.15873e-06
"2010-11-16",0.0004908599,5.357143e-06
"2010-11-17",0.01471434,5.357143e-06
"2010-11-18",0.002771815,5.357143e-06
"2010-11-19",-0.0008313243,5.15873e-06
"2010-11-22",-0.01449788,4.960317e-06
"2010-11-23",0.01479558,5.555556e-06
"2010-11-24",-0.01164725,5.952381e-06
"2010-11-26",0.003047138,6.150794e-06
"2010-11-29",-0.005618402,6.150794e-06
"2010-11-30",0.02124607,6.349206e-06
"2010-12-01",0.01280886,6.150794e-06
"2010-12-02",0.002692559,5.753968e-06
"2010-12-03",-0.001057857,5.15873e-06
"2010-12-06",0.0005702183,4.960317e-06
"2010-12-07",0.0036636,5.555556e-06
"2010-12-08",0.003893576,5.357143e-06
